seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,epsilon,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg
14,165,43651,208.41259199380875,0.34849101305007935,0.38496094942092896,0.311250776052475,0.38496091961860657,nan,nan,8.939778996291368,232,0.01,nan,nan,nan,nan
14,166,44151,479.92864382267,0.3489457964897156,0.3901454508304596,0.3112329840660095,0.3901454508304596,nan,nan,6.97610063982755,500,0.01,nan,nan,nan,nan
14,167,44406,229.21613746881485,0.34830206632614136,0.3861980736255646,0.3109225332736969,0.3861980736255646,nan,nan,8.737522015184163,255,0.01,nan,nan,nan,nan
14,168,44846,408.8291421532631,0.34997954964637756,0.3901815116405487,0.3122527301311493,0.3901815116405487,nan,nan,7.959175959855996,440,0.01,nan,nan,nan,nan
14,169,45077,201.2662324309349,0.347525030374527,0.38845953345298767,0.3099293112754822,0.38845953345298767,nan,nan,6.586702120190729,231,0.01,nan,nan,nan,nan
14,170,45309,199.89058643579483,0.3466109037399292,0.3856016993522644,0.3092663288116455,0.3856016993522644,nan,nan,7.493545594714258,232,0.01,nan,nan,nan,nan
14,171,45733,376.1685161590576,0.34751877188682556,0.3912740647792816,0.3095930516719818,0.3912740647792816,nan,nan,9.861197199282191,424,0.01,nan,nan,nan,nan
14,172,45916,158.21374607086182,0.3499927520751953,0.3975568115711212,0.3114722967147827,0.3975568115711212,nan,nan,8.974931669773326,183,0.01,nan,nan,nan,nan
14,173,46090,146.5968668460846,0.3495800197124481,0.394754022359848,0.3113284111022949,0.394754022359848,nan,nan,8.714911227454158,174,0.01,nan,nan,nan,nan
14,174,46590,435.117208302021,0.3498820662498474,0.38731518387794495,0.3125486969947815,0.38731518387794495,nan,nan,9.613532669097186,500,0.01,nan,nan,nan,nan
14,175,47090,458.21223413944244,0.3504307270050049,0.39097860455513,0.31268543004989624,0.39097860455513,nan,nan,9.12497396376729,500,0.01,nan,nan,nan,nan
14,176,47590,448.1504209637642,0.3502315580844879,0.3883746266365051,0.3127875030040741,0.3883746266365051,nan,nan,8.803519285783171,500,0.01,nan,nan,nan,nan
14,177,47817,199.21447491645813,0.34800752997398376,0.4098985195159912,0.308222234249115,0.4098985195159912,nan,nan,9.443866034360095,227,0.01,nan,nan,nan,nan
14,178,48317,452.7871349453926,0.3498907685279846,0.3881981670856476,0.31245842576026917,0.3881981670856476,nan,nan,8.24839667981863,500,0.01,nan,nan,nan,nan
14,179,48817,455.85911107063293,0.35041338205337524,0.389152854681015,0.31289705634117126,0.389152854681015,nan,nan,10.069372662037612,500,0.01,nan,nan,nan,nan
14,180,49317,455.77102452516556,0.35047009587287903,0.3890516459941864,0.312972754240036,0.3890516459941864,nan,nan,8.025239873617888,500,0.01,nan,nan,nan,nan
14,181,49817,458.9486864209175,0.3509691059589386,0.3901765048503876,0.31336644291877747,0.3901765048503876,nan,nan,8.166760032936931,500,0.01,nan,nan,nan,nan
14,182,50317,462.16602873802185,0.35129109025001526,0.3908939063549042,0.31362152099609375,0.3908939063549042,nan,nan,9.689346863880754,500,0.01,nan,nan,nan,nan
14,183,50817,474.0579300522804,0.35103631019592285,0.3905664086341858,0.31338366866111755,0.3905664086341858,nan,nan,8.030887710362673,500,0.01,nan,nan,nan,nan
14,184,51317,478.78046280145645,0.35103437304496765,0.3920823931694031,0.3132208287715912,0.3920823931694031,nan,nan,9.868268779337406,500,0.01,nan,nan,nan,nan
14,185,51817,475.72350960969925,0.3506987988948822,0.3911491930484772,0.31298187375068665,0.3911491930484772,nan,nan,10.022673070698977,500,0.01,nan,nan,nan,nan
14,186,52317,474.1547675728798,0.35088980197906494,0.3910811245441437,0.31319501996040344,0.3910811245441437,nan,nan,9.525310419589282,500,0.01,nan,nan,nan,nan
14,187,52817,481.20666366815567,0.3509613573551178,0.391731321811676,0.31320706009864807,0.391731321811676,nan,nan,10.222130531847476,500,0.01,nan,nan,nan,nan
14,188,53317,480.71997117996216,0.35095447301864624,0.3918696343898773,0.3131704032421112,0.3918696343898773,nan,nan,10.997741699039937,500,0.01,nan,nan,nan,nan
14,189,53817,480.40844386816025,0.3509020209312439,0.39189374446868896,0.3131159543991089,0.39189374446868896,nan,nan,10.30655978153646,500,0.01,nan,nan,nan,nan
14,190,54317,470.0960276722908,0.34905266761779785,0.3886719346046448,0.31151220202445984,0.3886719346046448,nan,nan,10.741510249659418,500,0.01,nan,nan,nan,nan
14,191,54817,472.60478246212006,0.3503760099411011,0.3914235532283783,0.31262877583503723,0.3914235532283783,nan,nan,11.145775128364564,500,0.01,nan,nan,nan,nan
14,192,55317,470.2962184548378,0.35028746724128723,0.3897053599357605,0.3127247393131256,0.3897053599357605,nan,nan,10.766396711990238,500,0.01,nan,nan,nan,nan
14,193,55817,472.9417405128479,0.35089853405952454,0.3909820020198822,0.3132167458534241,0.3909820020198822,nan,nan,11.082212621137499,500,0.01,nan,nan,nan,nan
14,194,56317,471.19120413064957,0.35118773579597473,0.3911605775356293,0.31349819898605347,0.3911605775356293,nan,nan,10.38859746274352,500,0.01,nan,nan,nan,nan
14,195,56817,469.1408947110176,0.35098570585250854,0.3905368149280548,0.31336089968681335,0.3905368149280548,nan,nan,10.773865926072002,500,0.01,nan,nan,nan,nan
14,196,56979,139.2016837000847,0.3446676731109619,0.37342971563339233,0.30845075845718384,0.37342965602874756,nan,nan,11.715487141115592,162,0.01,nan,nan,nan,nan
14,197,57270,256.81865084171295,0.34865814447402954,0.3915007412433624,0.3106505274772644,0.3915007412433624,nan,nan,10.56030586143506,291,0.01,nan,nan,nan,nan
14,198,57459,164.42855048179626,0.34631526470184326,0.3768989145755768,0.3098076283931732,0.3768989145755768,nan,nan,10.173068551388052,189,0.01,nan,nan,nan,nan
14,199,57773,275.9218740463257,0.3474626839160919,0.3914584517478943,0.30946677923202515,0.3914584517478943,nan,nan,11.6346260911034,314,0.01,nan,nan,nan,nan
14,200,58092,278.40139466524124,0.34717249870300293,0.3902703523635864,0.309325248003006,0.3902703523635864,nan,nan,11.095238005682345,319,0.01,nan,nan,nan,nan
15,1,24,11.812049329280853,0.34840866923332214,0.34271201491355896,0.3146009147167206,0.34271201491355896,nan,nan,nan,24,1.0,nan,nan,nan,nan
15,2,45,8.549919486045837,0.35260462760925293,0.3332865536212921,0.31975167989730835,0.3332865238189697,nan,nan,nan,21,1.0,nan,nan,nan,nan
15,3,83,24.286650836467743,0.3468327224254608,0.34569936990737915,0.31270867586135864,0.34569936990737915,nan,nan,nan,38,1.0,nan,nan,nan,nan
15,4,100,5.045886754989624,0.35007554292678833,0.39170584082603455,0.3112354874610901,0.39170584082603455,nan,nan,nan,17,1.0,nan,nan,nan,nan
15,5,131,18.46389204263687,0.35055285692214966,0.41427603363990784,0.3094422221183777,0.41427603363990784,nan,nan,nan,31,1.0,nan,nan,nan,nan
15,6,176,32.68489795923233,0.34943196177482605,0.3470686078071594,0.315167635679245,0.3470686078071594,nan,nan,nan,45,1.0,nan,nan,nan,nan
15,7,188,0.32112783193588257,0.35434940457344055,0.2651166617870331,0.3285801112651825,0.2651166617870331,nan,nan,nan,12,1.0,nan,nan,nan,nan
15,8,202,1.9304426908493042,0.3558202385902405,0.4158768951892853,0.3145885765552521,0.4158768951892853,nan,nan,nan,14,0.990025,nan,nan,nan,nan
15,9,228,13.066680490970612,0.3496718108654022,0.34408026933670044,0.31570881605148315,0.34408026933670044,nan,nan,nan,26,0.8690529955452602,nan,nan,nan,nan
15,10,246,4.7198904156684875,0.34084102511405945,0.32630211114883423,0.3086699843406677,0.32630211114883423,nan,nan,nan,18,0.7940753492934954,nan,nan,nan,nan
15,11,263,4.677514374256134,0.34752005338668823,0.345912903547287,0.3133814334869385,0.345912903547287,nan,nan,4.565582358837128,17,0.7292124703704616,nan,nan,nan,nan
15,12,284,9.046747922897339,0.3510544002056122,0.2951054871082306,0.32218194007873535,0.2951054871082306,nan,nan,4.065603950619698,21,0.6563549768288433,nan,nan,nan,nan
15,13,298,2.2180604338645935,0.3524613678455353,0.41361886262893677,0.3114098012447357,0.41361886262893677,nan,nan,4.05301251411438,14,0.6118738784280476,nan,nan,nan,nan
15,14,312,1.7888153791427612,0.35515621304512024,0.3066258430480957,0.3250594437122345,0.3066258430480957,nan,nan,3.848546099662781,14,0.5704072587541458,nan,nan,nan,nan
15,15,325,1.1517207026481628,0.3589562773704529,0.26192623376846313,0.3335709571838379,0.26192623376846313,nan,nan,3.538046824932098,13,0.5344229416520513,nan,nan,nan,nan
15,16,335,-2.11378675699234,0.35313495993614197,0.43318772315979004,0.31013697385787964,0.43318772315979004,nan,nan,3.497468054294586,10,0.5082950737585841,nan,nan,nan,nan
15,17,348,1.0150441527366638,0.3598691523075104,0.4679909944534302,0.3133804202079773,0.4679909944534302,nan,nan,3.572910797595978,13,0.47622912292284103,nan,nan,nan,nan
15,18,362,2.5067856311798096,0.3560289740562439,0.5003415942192078,0.30620187520980835,0.5003415942192078,nan,nan,3.7259406089782714,14,0.4439551321314536,nan,nan,nan,nan
15,19,375,1.3396549224853516,0.3608590364456177,0.23410557210445404,0.33841556310653687,0.23410557210445404,nan,nan,3.354767942428589,13,0.4159480862733536,nan,nan,nan,nan
15,20,384,-2.6736830472946167,0.36975473165512085,0.5621559023857117,0.3137204349040985,0.5621559023857117,nan,nan,nan,9,0.3976004408064698,nan,nan,nan,nan
15,21,397,1.1713465452194214,0.36119550466537476,0.2637217938899994,0.3355896770954132,0.2637217938899994,nan,nan,3.460398805141449,13,0.37251769488706843,nan,nan,nan,nan
15,22,408,-0.8599264621734619,0.3567260801792145,0.4834121763706207,0.30862805247306824,0.4834121763706207,nan,nan,3.283100998401642,11,0.35253382661792404,nan,nan,nan,nan
15,23,421,1.0398195385932922,0.3565255403518677,0.28826838731765747,0.3283257782459259,0.28826838731765747,nan,nan,3.1924925088882445,13,0.3302941218954743,nan,nan,nan,nan
15,24,430,-2.7539710998535156,0.3703383207321167,0.1818036288022995,0.3534080982208252,0.1818036288022995,nan,nan,nan,9,0.3157247089126454,nan,nan,nan,nan
15,25,441,-1.2875949144363403,0.35983216762542725,0.4487418234348297,0.31530556082725525,0.4487418234348297,nan,nan,2.920379638671875,11,0.2987875242397482,nan,nan,nan,nan
15,26,450,-2.7616406679153442,0.37120386958122253,0.18203303217887878,0.3542231619358063,0.18203303217887878,nan,nan,nan,9,0.285607880564032,nan,nan,nan,nan
15,27,459,-2.8727920055389404,0.3683316111564636,0.22120659053325653,0.3471514582633972,0.22120659053325653,nan,nan,nan,9,0.2730095965279488,nan,nan,nan,nan
15,28,473,2.218822181224823,0.35828086733818054,0.28254076838493347,0.3307155966758728,0.28254076838493347,nan,nan,2.5794819593429565,14,0.25450776877280124,nan,nan,nan,nan
15,29,483,-1.8042428493499756,0.37015500664711,0.5237894058227539,0.31802523136138916,0.5237894058227539,nan,nan,2.484386515617371,10,0.24206491716205145,nan,nan,nan,nan
15,30,492,-2.6543456315994263,0.36919379234313965,0.5617884397506714,0.3131910562515259,0.5617884397506714,nan,nan,nan,9,0.231387331601191,nan,nan,nan,nan
15,31,504,0.06261682510375977,0.3631434440612793,0.2711707651615143,0.33673596382141113,0.2711707651615143,nan,nan,2.225381261110306,12,0.2178795886667409,nan,nan,nan,nan
15,32,517,1.0079900026321411,0.3583313822746277,0.4359675943851471,0.3150555491447449,0.4359675943851471,nan,nan,1.7953870117664337,13,0.2041345879004775,nan,nan,nan,nan
15,33,526,-2.820630371570587,0.3682205379009247,0.5174677968025208,0.3167247772216797,0.5174677968025208,nan,nan,nan,9,0.19513012515638165,nan,nan,nan,nan
15,34,545,6.798896908760071,0.35742083191871643,0.4339929521083832,0.31433597207069397,0.4339929521083832,nan,nan,1.7059769988059998,19,0.17740377510930716,nan,nan,nan,nan
15,35,559,1.8218631148338318,0.3578677475452423,0.44484785199165344,0.313692569732666,0.44484785199165344,nan,nan,1.3529296427965165,14,0.16538114245489302,nan,nan,nan,nan
15,36,609,28.241626799106598,0.33933353424072266,0.3814528286457062,0.301522433757782,0.3814527988433838,nan,nan,1.027121878862381,50,0.12871821987500112,nan,nan,nan,nan
15,37,708,74.78380233049393,0.3453252911567688,0.3781825006008148,0.3078402280807495,0.3781825006008148,nan,nan,0.5423034024735292,99,0.07836551983717477,nan,nan,nan,nan
15,38,845,115.74565601348877,0.3499656617641449,0.37089645862579346,0.31322845816612244,0.37089645862579346,nan,nan,0.4777457339545855,137,0.039435475429100995,nan,nan,nan,nan
15,39,1038,170.9206721186638,0.35084888339042664,0.36893782019615173,0.31428638100624084,0.36893782019615173,nan,nan,0.4320286593546993,193,0.014987930304771725,nan,nan,nan,nan
15,40,1298,236.83289235830307,0.3505632281303406,0.3700134754180908,0.31392475962638855,0.3700134754180908,nan,nan,0.5100834121784339,260,0.01,nan,nan,nan,nan
15,41,1454,130.04019486904144,0.34912949800491333,0.3744064271450043,0.3120175004005432,0.3744064271450043,nan,nan,0.47298300268749394,156,0.01,nan,nan,nan,nan
15,42,1609,128.87816888093948,0.3488788604736328,0.375559002161026,0.31165170669555664,0.375559002161026,nan,nan,0.461584085226059,155,0.01,nan,nan,nan,nan
15,43,1764,128.57334715127945,0.3487399220466614,0.375401109457016,0.3115293085575104,0.375401109457016,nan,nan,0.457850180665652,155,0.01,nan,nan,nan,nan
15,44,1913,122.09547907114029,0.3484971225261688,0.37590491771698,0.31123077869415283,0.37590491771698,nan,nan,0.3883968388661742,149,0.01,nan,nan,nan,nan
15,45,2050,108.57906877994537,0.34783703088760376,0.377054363489151,0.310456782579422,0.377054363489151,nan,nan,0.3362698019983677,137,0.01,nan,nan,nan,nan
15,46,2203,124.8483482003212,0.34759092330932617,0.37742701172828674,0.3101773262023926,0.37742701172828674,nan,nan,0.3114609595263998,153,0.01,nan,nan,nan,nan
15,47,2371,142.23998856544495,0.3493330180644989,0.3733837604522705,0.3123273253440857,0.3733837604522705,nan,nan,0.2714454690925777,168,0.01,nan,nan,nan,nan
15,48,2521,123.2537556886673,0.3486764430999756,0.37464913725852966,0.31153884530067444,0.3746491074562073,nan,nan,0.2500733756025632,150,0.01,nan,nan,nan,nan
15,49,2672,122.9309977889061,0.34802189469337463,0.37563854455947876,0.31078973412513733,0.37563854455947876,nan,nan,0.21654910966133079,151,0.01,nan,nan,nan,nan
15,50,2796,94.18275982141495,0.34586209058761597,0.37851032614707947,0.3083275556564331,0.37851032614707947,nan,nan,0.2024099775745223,124,0.01,nan,nan,nan,nan
15,51,2940,115.05547785758972,0.34584271907806396,0.37565183639526367,0.3086055517196655,0.37565183639526367,nan,nan,0.18206499850909624,144,0.01,nan,nan,nan,nan
15,52,3084,119.04453966021538,0.3475349545478821,0.34149011969566345,0.31399497389793396,0.34149011969566345,nan,nan,0.1826180931845946,144,0.01,nan,nan,nan,nan
15,53,3187,78.78968352079391,0.34687724709510803,0.33447790145874023,0.31401291489601135,0.33447790145874023,nan,nan,0.5475833426043392,103,0.01,nan,nan,nan,nan
15,54,3309,94.50962591171265,0.3460477590560913,0.3756503760814667,0.3088046908378601,0.3756503760814667,nan,nan,0.8981220662283401,122,0.01,nan,nan,nan,nan
15,55,3494,157.2796049118042,0.3475390076637268,0.36974477767944336,0.3109153211116791,0.36974477767944336,nan,nan,0.6420439180400637,185,0.01,nan,nan,nan,nan
15,56,3666,144.30782556533813,0.34676921367645264,0.37018293142318726,0.31009262800216675,0.37018293142318726,nan,nan,0.5973547639982665,172,0.01,nan,nan,nan,nan
15,57,3873,176.817202180624,0.3476998805999756,0.3491246998310089,0.31333452463150024,0.3491246998310089,nan,nan,0.3498852861393243,207,0.01,nan,nan,nan,nan
15,58,4024,126.082239985466,0.3488105535507202,0.37242597341537476,0.31189560890197754,0.37242597341537476,nan,nan,0.3518630460898082,151,0.01,nan,nan,nan,nan
15,59,4491,435.65793055295944,0.34996888041496277,0.35750865936279297,0.31467679142951965,0.35750865936279297,nan,nan,0.24838611488028065,467,0.01,nan,nan,nan,nan
15,60,4678,162.273453861475,0.3493582606315613,0.35017308592796326,0.31489983201026917,0.35017308592796326,nan,nan,0.19232750656083225,187,0.01,nan,nan,nan,nan
15,61,4828,125.61550897359848,0.34795820713043213,0.37011489272117615,0.3112803101539612,0.37011489272117615,nan,nan,0.16097234236697355,150,0.01,nan,nan,nan,nan
15,62,5069,216.0283277630806,0.3495672643184662,0.3519112169742584,0.314884752035141,0.3519112169742584,nan,nan,0.14639549107911687,241,0.01,nan,nan,nan,nan
15,63,5211,117.45778805017471,0.3490741550922394,0.3448566794395447,0.31519922614097595,0.3448566794395447,nan,nan,0.14412691458793622,142,0.01,nan,nan,nan,nan
15,64,5341,105.19931450486183,0.3486326336860657,0.342686265707016,0.31499144434928894,0.342686265707016,nan,nan,0.17358951022705207,130,0.01,nan,nan,nan,nan
15,65,5501,134.36941903829575,0.3486042022705078,0.3457457423210144,0.31461912393569946,0.3457457423210144,nan,nan,0.16161860650172458,160,0.01,nan,nan,nan,nan
15,66,5635,110.00916460156441,0.3492662310600281,0.34398239850997925,0.3154865801334381,0.34398239850997925,nan,nan,0.1526593842758582,134,0.01,nan,nan,nan,nan
15,67,5773,113.05747562646866,0.349336713552475,0.3442021310329437,0.3155359625816345,0.3442021310329437,nan,nan,0.1474089378061203,138,0.01,nan,nan,nan,nan
15,68,5905,107.25506764650345,0.34921005368232727,0.3432949483394623,0.3155093193054199,0.3432949483394623,nan,nan,0.15850196230010344,132,0.01,nan,nan,nan,nan
15,69,6032,102.43266233801842,0.34951168298721313,0.3447380065917969,0.3156692683696747,0.3447380065917969,nan,nan,0.16194956948359807,127,0.01,nan,nan,nan,nan
15,70,6170,114.12271997332573,0.34930258989334106,0.344357967376709,0.3154754340648651,0.344357967376709,nan,nan,0.15847761262781346,138,0.01,nan,nan,nan,nan
15,71,6304,110.08929815888405,0.3492216169834137,0.3435209095478058,0.3154791593551636,0.3435209095478058,nan,nan,0.17692085487338213,134,0.01,nan,nan,nan,nan
15,72,6441,113.02757242321968,0.3492816388607025,0.3454448878765106,0.31533539295196533,0.3454448878765106,nan,nan,0.14694129371872314,137,0.01,nan,nan,nan,nan
15,73,6577,111.64244443178177,0.3491054177284241,0.34359532594680786,0.3153645694255829,0.34359532594680786,nan,nan,0.1696325714341723,136,0.01,nan,nan,nan,nan
15,74,6721,119.35771843791008,0.34927311539649963,0.3447638750076294,0.3154056668281555,0.3447638750076294,nan,nan,0.14811261274984905,144,0.01,nan,nan,nan,nan
15,75,6857,110.8286526799202,0.3490133285522461,0.3432160019874573,0.31531187891960144,0.3432160019874573,nan,nan,0.13497853180250297,136,0.01,nan,nan,nan,nan
15,76,6986,103.75976231694221,0.34936392307281494,0.34422287344932556,0.3155685067176819,0.34422287344932556,nan,nan,0.14954350129701197,129,0.01,nan,nan,nan,nan
15,77,7120,108.95445409417152,0.34910282492637634,0.34298697113990784,0.3154217004776001,0.34298697113990784,nan,nan,0.1403872952151757,134,0.01,nan,nan,nan,nan
15,78,7240,93.80888855457306,0.34825363755226135,0.3396991789340973,0.314925879240036,0.3396991789340973,nan,nan,0.14140639938414096,120,0.01,nan,nan,nan,nan
15,79,7382,117.50461545586586,0.3491632640361786,0.3439103364944458,0.31536170840263367,0.3439103364944458,nan,nan,0.12721354350713746,142,0.01,nan,nan,nan,nan
15,80,7506,98.56883963942528,0.34838971495628357,0.34053999185562134,0.3149638772010803,0.34053999185562134,nan,nan,0.1190740751568228,124,0.01,nan,nan,nan,nan
15,81,7672,140.4206936955452,0.34885162115097046,0.34624236822128296,0.3148118555545807,0.34624236822128296,nan,nan,0.12708746920106934,166,0.01,nan,nan,nan,nan
15,82,7867,169.7651307284832,0.3497588336467743,0.3499877154827118,0.3153023421764374,0.3499877154827118,nan,nan,0.125042279750893,195,0.01,nan,nan,nan,nan
15,83,8000,107.58719217777252,0.3482562005519867,0.3429313600063324,0.3145521283149719,0.3429313600063324,nan,nan,0.11259123055407634,133,0.01,nan,nan,nan,nan
15,84,8156,130.69241678714752,0.3484134078025818,0.3439617156982422,0.31457677483558655,0.3439617156982422,nan,nan,0.11506055260698,156,0.01,nan,nan,nan,nan
15,85,8298,117.65924263000488,0.3477512001991272,0.3393074870109558,0.3144165873527527,0.3393074870109558,nan,nan,0.11673985348482217,142,0.01,nan,nan,nan,nan
15,86,8450,125.85041728615761,0.34734052419662476,0.34278979897499084,0.3136413097381592,0.34278979897499084,nan,nan,0.1214816616475582,152,0.01,nan,nan,nan,nan
15,87,8586,111.94926488399506,0.34748566150665283,0.3417819142341614,0.31391140818595886,0.3417819142341614,nan,nan,0.11601467295191609,136,0.01,nan,nan,nan,nan
15,88,8730,120.78638225793839,0.3486417531967163,0.3466014266014099,0.31454336643218994,0.3466014266014099,nan,nan,0.1215051922281938,144,0.01,nan,nan,nan,nan
15,89,8919,164.42878633737564,0.34757179021835327,0.34953805804252625,0.31312182545661926,0.34953805804252625,nan,nan,0.11988190453913476,189,0.01,nan,nan,nan,nan
15,90,9257,311.0096165537834,0.3474233150482178,0.35134318470954895,0.31274133920669556,0.35134318470954895,nan,nan,0.1548764882383473,338,0.01,nan,nan,nan,nan
15,91,9642,354.2509806752205,0.3494100868701935,0.3604944944381714,0.3136955797672272,0.3604944944381714,nan,nan,0.202168244932239,385,0.01,nan,nan,nan,nan
15,92,10001,328.3802744150162,0.34900277853012085,0.36130207777023315,0.31320682168006897,0.36130207777023315,nan,nan,0.22057476506169355,359,0.01,nan,nan,nan,nan
15,93,10193,166.64776718616486,0.3488491475582123,0.3647201955318451,0.31270113587379456,0.3647201955318451,nan,nan,0.24019368400699215,192,0.01,nan,nan,nan,nan
15,94,10498,256.40086579322815,0.34860268235206604,0.35462942719459534,0.3136254847049713,0.35462942719459534,nan,nan,0.2902227181196213,305,0.01,nan,nan,nan,nan
15,95,10998,458.25948119163513,0.3447718024253845,0.3545228838920593,0.3097643256187439,0.3545228838920593,nan,nan,0.4607638680934906,500,0.01,nan,nan,nan,nan
15,96,11185,161.11985754966736,0.3475978970527649,0.3627583682537079,0.3116621673107147,0.3627583682537079,nan,nan,1.0418790202587842,187,0.01,nan,nan,nan,nan
15,97,11685,467.207952439785,0.34876251220703125,0.3546523451805115,0.3137105107307434,0.3546523451805115,nan,nan,0.884195620521903,500,0.01,nan,nan,nan,nan
15,98,12185,478.401901781559,0.3483365774154663,0.3563588857650757,0.31309789419174194,0.3563588857650757,nan,nan,0.7371854018718004,500,0.01,nan,nan,nan,nan
15,99,12685,480.84058994054794,0.3479212522506714,0.35861748456954956,0.3124491572380066,0.35861748456954956,nan,nan,1.3850738244205714,500,0.01,nan,nan,nan,nan
15,100,13185,476.42917370796204,0.3467557430267334,0.35520708560943604,0.3115985691547394,0.35520708560943604,nan,nan,1.4528381199389697,500,0.01,nan,nan,nan,nan
15,101,13685,486.4855651855469,0.348305344581604,0.35871368646621704,0.3128261864185333,0.35871368646621704,nan,nan,2.1077845009192826,500,0.01,nan,nan,nan,nan
15,102,14185,485.7138776779175,0.3488728106021881,0.359239399433136,0.3133474588394165,0.359239399433136,nan,nan,1.9655864851176739,500,0.01,nan,nan,nan,nan
15,103,14685,483.83558052778244,0.34882882237434387,0.3587574362754822,0.31336909532546997,0.3587574362754822,nan,nan,2.397053193345666,500,0.01,nan,nan,nan,nan
15,104,15185,469.0133807659149,0.350128710269928,0.3598296642303467,0.31457769870758057,0.3598296344280243,nan,nan,3.7868548487201332,500,0.01,nan,nan,nan,nan
15,105,15685,453.4056969881058,0.3507634699344635,0.3595008850097656,0.3152647316455841,0.3595008850097656,nan,nan,3.9808434231877325,500,0.01,nan,nan,nan,nan
15,106,16185,447.46945291757584,0.3495844304561615,0.35731208324432373,0.31428050994873047,0.35731208324432373,nan,nan,4.336962745532394,500,0.01,nan,nan,nan,nan
15,107,16685,427.28146451711655,0.35050085186958313,0.3581606447696686,0.3151770532131195,0.3581606447696686,nan,nan,4.89662170419842,500,0.01,nan,nan,nan,nan
15,108,16831,119.17127251625061,0.3483646810054779,0.34676632285118103,0.31417375802993774,0.34676632285118103,nan,nan,4.924355554633907,146,0.01,nan,nan,nan,nan
15,109,17016,158.3482808470726,0.34830155968666077,0.35027235746383667,0.3137495219707489,0.35027235746383667,nan,nan,5.115860192850232,185,0.01,nan,nan,nan,nan
15,110,17181,142.03369164466858,0.34999746084213257,0.3521093428134918,0.31527742743492126,0.3521093428134918,nan,nan,6.844399839593097,165,0.01,nan,nan,nan,nan
15,111,17322,118.91111063957214,0.35013189911842346,0.34786558151245117,0.31585440039634705,0.34786558151245117,nan,nan,6.445115981251002,141,0.01,nan,nan,nan,nan
15,112,17505,159.6994280219078,0.34990501403808594,0.3505552411079407,0.31533533334732056,0.3505552411079407,nan,nan,5.645124294733008,183,0.01,nan,nan,nan,nan
15,113,17649,121.20574063062668,0.3489794135093689,0.34542348980903625,0.3149469196796417,0.34542348980903625,nan,nan,6.1493796986660785,144,0.01,nan,nan,nan,nan
15,114,17813,140.69661033153534,0.3498968482017517,0.3503882586956024,0.3153531551361084,0.3503882586956024,nan,nan,7.211466046888381,164,0.01,nan,nan,nan,nan
15,115,17998,161.47888016700745,0.35038554668426514,0.3510361909866333,0.3157736659049988,0.3510361909866333,nan,nan,6.056370584501161,185,0.01,nan,nan,nan,nan
15,116,18170,148.39851385354996,0.3491595983505249,0.35050708055496216,0.3145987391471863,0.35050708055496216,nan,nan,7.118730924059363,172,0.01,nan,nan,nan,nan
15,117,18336,143.01142293214798,0.34914836287498474,0.3477763235569,0.31487715244293213,0.3477763235569,nan,nan,6.393899689428508,166,0.01,nan,nan,nan,nan
15,118,18503,144.3924388885498,0.3483888506889343,0.3489095866680145,0.31399574875831604,0.3489095866680145,nan,nan,6.5015044153667985,167,0.01,nan,nan,nan,nan
15,119,18720,186.9552555680275,0.34767797589302063,0.3498326241970062,0.3131949305534363,0.3498326241970062,nan,nan,6.504029760261377,217,0.01,nan,nan,nan,nan
15,120,18878,134.94813406467438,0.34845685958862305,0.35014402866363525,0.3139500319957733,0.35014402866363525,nan,nan,7.0437735127409296,158,0.01,nan,nan,nan,nan
15,121,19131,218.66182500123978,0.3452639877796173,0.3483594059944153,0.3109089434146881,0.3483594059944153,nan,nan,6.998036659538746,253,0.01,nan,nan,nan,nan
15,122,19364,200.4102635383606,0.3470415771007538,0.3505423367023468,0.3124462366104126,0.3505423367023468,nan,nan,6.912849784415701,233,0.01,nan,nan,nan,nan
15,123,19607,208.25671046972275,0.34440842270851135,0.35114747285842896,0.309772253036499,0.35114747285842896,nan,nan,7.873252451295654,243,0.01,nan,nan,nan,nan
15,124,19797,160.68823623657227,0.34688234329223633,0.3532163202762604,0.31203195452690125,0.3532163202762604,nan,nan,7.215714137412999,190,0.01,nan,nan,nan,nan
15,125,19987,160.88377130031586,0.3475046753883362,0.35362765192985535,0.31261304020881653,0.35362765192985535,nan,nan,8.050456673455866,190,0.01,nan,nan,nan,nan
15,126,20185,165.04947715997696,0.34699171781539917,0.3527951240539551,0.3121788203716278,0.3527951240539551,nan,nan,10.583180310381087,198,0.01,nan,nan,nan,nan
15,127,20685,446.7617428302765,0.3422684073448181,0.34988081455230713,0.3077351748943329,0.34988081455230713,nan,nan,9.997863817036151,500,0.01,nan,nan,nan,nan
15,128,21185,453.2372037768364,0.33980467915534973,0.35191047191619873,0.30501148104667664,0.35191047191619873,nan,nan,11.981860455304384,500,0.01,nan,nan,nan,nan
15,129,21685,448.2681539654732,0.34350526332855225,0.35237258672714233,0.30864277482032776,0.35237258672714233,nan,nan,11.602183742284774,500,0.01,nan,nan,nan,nan
15,130,21834,118.397225856781,0.34498995542526245,0.3580450713634491,0.30952146649360657,0.3580450713634491,nan,nan,13.61737324340003,149,0.01,nan,nan,nan,nan
